Status,origin,zmax,zmean,zsd,zskew,zkurt,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,Target
1,1,0.64866192,0.487163731,0.381499432,0.413382867,0.034921579,0.603137362,0.927140888,0.007095344,0.24679213,0.318406709,0.366763125,0.413105413,0.426166794,0.432997118,0.41941811,0.411782477,0.412395019,0.411715713,0.423274696,0.43418259,0.447574335,0.459740593,0.478117885,0.499624719,0.533845772,0.565812808,0.044641685,0.076700368,0.197863259,0.375121818,0.594690341,0.784379371,0.901662255,0.974189033,0.966101993,263.6100765
1,1,0.594156641,0.473009876,0.455659182,0.409926713,0.018282222,0.675434517,0.900702309,0.027494457,0.088964927,0.152620545,0.216866474,0.295075295,0.345830145,0.377161383,0.404380517,0.433836858,0.448305821,0.454747363,0.463058187,0.471868365,0.479655712,0.486708617,0.489248672,0.502126595,0.537565088,0.587463054,0.116924497,0.206270619,0.286311227,0.380979926,0.455310503,0.627078367,0.858132825,0.918131579,0.923557666,242.3390483
1,1,0.612816106,0.544151251,0.341531845,0.375944329,0.057738205,0.638031386,0.939012363,0.006651885,0.401197605,0.456603774,0.496072757,0.52950753,0.52869166,0.521974063,0.490029421,0.46918429,0.465102809,0.459189339,0.458457375,0.458864119,0.462962963,0.470270964,0.479888692,0.508131098,0.544259856,0.585960591,0.025662724,0.028655006,0.056935255,0.178914998,0.393696808,0.707237298,0.862718142,0.927461006,0.931341682,347.4202542
1,1,0.613798183,0.521232146,0.50263052,0.418345174,0.021520951,0.574871319,0.889530602,0.00443459,0.035500428,0.248637317,0.333608929,0.367521368,0.399387911,0.435302594,0.4341288,0.425377644,0.433246452,0.44280955,0.458728011,0.490339703,0.50991132,0.535764736,0.569440931,0.604703528,0.633275477,0.649704433,0.075902917,0.115998117,0.228202098,0.329477979,0.487659693,0.617851002,0.745605531,0.813281372,0.770309943,348.8724551
1,1,0.493493739,0.387087075,0.388911123,0.405879015,0.020761781,0.687280118,0.830286512,0,0.01283148,0.047400419,0.162877222,0.244607245,0.316794185,0.354827089,0.354037267,0.351706949,0.363162467,0.3714603,0.378078484,0.384288747,0.390975483,0.398613073,0.409309385,0.420815612,0.439623109,0.504187192,0.139912849,0.192203129,0.252707861,0.336841553,0.483237254,0.691254827,0.87881812,0.923026664,0.918995806,152.9932308
1,1,0.495457893,0.455212107,0.339522392,0.354762367,0.040445139,0.762272534,0.879737963,0.010110865,0.033361848,0.285953878,0.396444812,0.442409442,0.458301454,0.464697406,0.44262831,0.423867069,0.418187084,0.411104942,0.410554804,0.413216561,0.417579551,0.423012713,0.430559069,0.441731298,0.460203323,0.485960591,0.103999751,0.111616102,0.141699864,0.2090124,0.329712217,0.59674237,0.831742566,0.930979646,0.964175967,233.3538261
1,1,0.511416646,0.489433403,0.357671017,0.338426561,0.050090671,0.751984266,0.877476334,0,0.007698888,0.383186583,0.495659363,0.518518519,0.507651109,0.497838617,0.46976136,0.44652568,0.438169708,0.430871738,0.430581867,0.437101911,0.44105373,0.445614486,0.454085505,0.463597698,0.48896603,0.514039409,0.056122105,0.05636294,0.071204692,0.101263416,0.235908395,0.536779713,0.790981161,0.910996312,0.910363282,289.2710381
1,1,0.775104346,0.436662645,0.674876035,0.486732989,0.020270863,0.436294816,0.801761715,0,0.015397776,0.042348008,0.090119884,0.138787139,0.191660291,0.225504323,0.2372017,0.251963746,0.282652766,0.311771238,0.340838972,0.37204087,0.429055816,0.538846796,0.632178093,0.669664749,0.71559633,0.75320197,0.240714831,0.386913188,0.531606561,0.656192362,0.718790874,0.751692974,0.80838871,0.88783522,0.884029659,216.4138196
1,1,0.663884115,0.248505123,0.452088166,0.512192607,0.037210153,0.515617955,0.598561288,0,0.003421728,0.005870021,0.008681273,0.011803012,0.015302219,0.024855908,0.084995096,0.152265861,0.182739647,0.20766241,0.226251691,0.244692144,0.263171622,0.284833697,0.300531242,0.365686765,0.473592859,0.533990148,0.402330969,0.482575967,0.654341389,0.815428051,0.862267836,0.894936741,0.946536692,0.979234094,1,97.5067971
1,1,0.772649153,0.653970138,0.554824405,0.45242714,0.010747907,0.524379807,0.993588836,0.346341463,0.386655261,0.409224319,0.427449359,0.440781441,0.434583015,0.427233429,0.403726708,0.393655589,0.4286128,0.572459745,0.620027064,0.653131635,0.66551904,0.689354052,0.704781179,0.726795096,0.744359038,0.764778325,0.003904597,0.030575104,0.280235849,0.501349359,0.530798222,0.573244214,0.702941214,0.835166651,0.881659099,366.9657285
1,1,0.741959244,0.479775292,0.794546264,0.443158503,0.004951547,0.565908929,0.645857507,0,0,0.004612159,0.009508061,0.024827025,0.045141546,0.080331412,0.123569794,0.207250755,0.382855488,0.502498612,0.564276049,0.610403397,0.635106938,0.6575061,0.680293448,0.694771078,0.719315646,0.73817734,0.343818603,0.395840779,0.415393504,0.45049614,0.487552583,0.558807785,0.680297211,0.825922696,0.876069658,326.6636141
1,1,0.588018659,0.543704678,0.569335521,0.416582019,0.007577757,0.593266929,0.948829666,0.084257206,0.142429427,0.180712788,0.222405953,0.269027269,0.306426932,0.338616715,0.365805819,0.398791541,0.480162178,0.565671849,0.593775372,0.605360934,0.612415232,0.620007705,0.62357703,0.628721541,0.632779569,0.631034483,0.077889842,0.22004119,0.331806801,0.41330579,0.467803128,0.507206381,0.54760568,0.649448364,0.717655123,154.479203
1,1,0.684998772,0.488654453,0.559518313,0.443459019,0.018451483,0.508758301,0.859396316,0,0.012403764,0.132641509,0.242579578,0.310643061,0.345065034,0.36815562,0.372343903,0.371903323,0.382276281,0.391449195,0.405953992,0.44263535,0.499478352,0.547964556,0.596256008,0.62287966,0.646169105,0.66885468,0.11177099,0.184034518,0.314830408,0.482501369,0.627905702,0.704375588,0.770098847,0.882606001,0.908895892,321.3427381
1,1,0.554382519,0.49015317,0.478907969,0.416590474,0.016788315,0.527045395,0.878381132,0.013303769,0.038066724,0.23312369,0.310458867,0.358160358,0.376434583,0.393011527,0.378555083,0.372507553,0.38575152,0.400055525,0.422462788,0.495753715,0.540688576,0.561448568,0.569440931,0.574681011,0.577485743,0.575123153,0.107717843,0.133373597,0.21901564,0.362866597,0.518090675,0.620287783,0.654051044,0.736559764,0.88759479,305.0141482
1,1,0.597348392,0.509120028,0.483014995,0.419993252,0.016588887,0.548388971,0.913977639,0.00886918,0.165953807,0.270859539,0.317486565,0.354497354,0.361897475,0.373198847,0.374305329,0.385498489,0.407471764,0.435591338,0.47631935,0.512433652,0.544079291,0.557082317,0.570250443,0.579184388,0.595586412,0.6091133,0.069165581,0.113896637,0.250035214,0.405036889,0.510035838,0.591389791,0.680024999,0.839159141,0.912761944,302.8587017
1,1,0.636140437,0.555821832,0.49370815,0.413374505,0.027883464,0.606376561,0.905569742,0,0.136184773,0.32327044,0.419512195,0.465201465,0.474368783,0.476224784,0.46355018,0.464048338,0.471474081,0.47229317,0.474154263,0.481687898,0.498643714,0.543726724,0.582342525,0.62246685,0.66005455,0.684482759,0.053658503,0.081431593,0.138527773,0.275427619,0.433256573,0.662112251,0.749692315,0.817762555,0.742096719,334.1013005
1,1,0.528848515,0.492750505,0.429203269,0.363713821,0.021365086,0.81011693,0.908820664,0.004878049,0.104790419,0.164360587,0.212484498,0.272792023,0.461782708,0.532060519,0.528604119,0.507854985,0.501013611,0.49139367,0.486603518,0.485138004,0.48513302,0.484397072,0.486465975,0.488116087,0.501611703,0.515270936,0.073953624,0.183600703,0.235682643,0.260962708,0.286799635,0.375108564,0.690993051,0.911537278,0.970621085,225.9861121
1,1,0.543088632,0.526133122,0.539101671,0.367485994,0.019832308,0.745346193,0.796473842,0,0,0.004612159,0.111120298,0.39997965,0.488523336,0.514048991,0.512585812,0.516918429,0.529684332,0.532481954,0.538294993,0.544320594,0.550599896,0.556825478,0.562357703,0.570177633,0.573766427,0.577339901,0.089811294,0.106263714,0.128506208,0.152735222,0.235695785,0.336309542,0.483965116,0.689832857,0.801072329,409.6343622
1,1,0.6420329,0.546714979,0.436300484,0.38583474,0.034612566,0.560485162,0.897630024,0.009756098,0.076133447,0.390398323,0.461761058,0.505087505,0.503060444,0.500720461,0.473226545,0.45265861,0.449464234,0.45141588,0.467929635,0.499203822,0.523735003,0.539617311,0.552997723,0.565424068,0.589139598,0.611896552,0.084782137,0.086832471,0.128103909,0.247827178,0.502902982,0.636841506,0.786766047,0.920511797,0.95396986,315.3949881
1,1,0.576970292,0.552431789,0.432698383,0.386779832,0.027990394,0.655703233,0.92803305,0.007982262,0.246364414,0.354465409,0.402232327,0.439153439,0.468247896,0.484510086,0.480222295,0.482779456,0.487691862,0.487229317,0.501488498,0.50955414,0.529994784,0.550918197,0.562357703,0.578183638,0.590627325,0.599753695,0.045023989,0.068687219,0.128081243,0.253911271,0.369508303,0.512888305,0.670962501,0.804239691,0.86183475,370.644793
1,1,0.606187086,0.508903913,0.352271184,0.355796473,0.041514188,0.725113229,0.927621899,0.014190687,0.21043627,0.320754717,0.422902026,0.483109483,0.503442999,0.506105908,0.481203008,0.464954683,0.463944396,0.461687951,0.464952639,0.467091295,0.469744392,0.472325671,0.476094106,0.483862897,0.496479048,0.511083744,0.064128731,0.098260454,0.157622625,0.244553502,0.409768198,0.671484121,0.915332447,0.983391771,0.990169744,369.8858065
1,1,0.352565676,0.477382165,0.27463714,0.289438778,0.069777583,0.831233892,0.921953875,0.006651885,0.238280582,0.378616352,0.478710211,0.520553521,0.519510329,0.509726225,0.482837529,0.46223565,0.454097886,0.44280955,0.435994587,0.431528662,0.428794992,0.426351612,0.423981786,0.421816362,0.419042896,0.411330049,0.041903584,0.048683395,0.066893782,0.092126558,0.120756083,0.175282266,0.300566635,0.45414695,0.716564951,218.7701523
1,1,0.827399951,0.571386773,0.74187014,0.437426836,0.010209348,0.576477429,0.819805984,0.007538803,0.02994012,0.053249476,0.143034312,0.243386243,0.294950268,0.332853026,0.339980386,0.3831571,0.47770055,0.513881177,0.561028417,0.613322718,0.672143975,0.707011686,0.725018973,0.744308231,0.765931069,0.782758621,0.193963512,0.289294757,0.419101639,0.471644792,0.557354462,0.643364938,0.736060877,0.871394718,0.936345722,211.3160755
1,1,0.691136754,0.519522495,0.437320666,0.389146121,0.025605052,0.736205279,0.927890614,0.015077605,0.171685201,0.238155136,0.294336503,0.357753358,0.417750574,0.490417867,0.500490356,0.498187311,0.500724008,0.498056635,0.499052774,0.501857749,0.505738132,0.512906126,0.516316721,0.519389542,0.525415324,0.542807882,0.067559283,0.170727604,0.270062963,0.333116549,0.453018004,0.733418389,0.956993851,0.978103845,0.971004891,211.8807484
1,1,0.603240854,0.600728818,0.516335784,0.371253042,0.019577348,0.767861777,0.933355561,0.010221729,0.19332763,0.249475891,0.296816866,0.35042735,0.470925784,0.601585014,0.608368748,0.594561934,0.59281784,0.59244864,0.594316644,0.59447983,0.596504956,0.599974316,0.605565393,0.61295972,0.619142078,0.622413793,0.044763331,0.12728765,0.240170428,0.275946484,0.299509285,0.350192421,0.508326806,0.749793323,0.865708368,366.0724073
1,1,0.609378836,0.461883702,0.605587722,0.418239164,0.007796588,0.633640027,0.751751345,0,0.00427716,0.011320755,0.032658123,0.106634107,0.202754399,0.241714697,0.283099052,0.373413897,0.493194324,0.511382565,0.520433018,0.529193206,0.538080334,0.546038269,0.556286365,0.57267951,0.588494917,0.617783251,0.206972065,0.279207302,0.366013747,0.405145789,0.422528339,0.492896867,0.695193389,0.870551752,0.864674327,319.1418125
1,1,0.577952369,0.570984768,0.385498655,0.375470617,0.033415925,0.656472946,0.950723256,0.086563193,0.341916168,0.398574423,0.43695742,0.48026048,0.496557001,0.500144092,0.496567506,0.499697885,0.513756154,0.516102165,0.52232747,0.528927813,0.534950443,0.542185694,0.549962054,0.562521891,0.575154971,0.581034483,0.039085485,0.047206091,0.108909701,0.231047742,0.360614303,0.470740934,0.653623181,0.844919617,0.937567678,214.9371603
1,1,0.491038547,0.441068701,0.449465924,0.397262094,0.015861985,0.676639425,0.824010665,0.013747228,0.02566296,0.041928721,0.173377429,0.266585267,0.33779648,0.386887608,0.391958156,0.402416918,0.411671011,0.417545808,0.432476319,0.448779193,0.467918623,0.480801336,0.493043258,0.504878659,0.514009422,0.523152709,0.17108235,0.209576133,0.268485321,0.324194364,0.41633578,0.549730395,0.674808906,0.809138849,0.858973427,239.4365496
1,1,0.581389639,0.489756594,0.466113749,0.373315023,0.022317389,0.79074819,0.844172681,0,0.005132592,0.042599581,0.243902439,0.323565324,0.409869931,0.515057637,0.515854855,0.500302115,0.490877498,0.480288728,0.478159675,0.479299363,0.480438185,0.481828689,0.492790286,0.51983988,0.535085544,0.545566502,0.090739138,0.134054047,0.206589393,0.26305252,0.295472843,0.52290283,0.80994448,0.924407684,0.962907416,284.6393723
1,1,0.603977412,0.580244775,0.365019254,0.358339692,0.048271508,0.71445941,0.950469062,0.073215078,0.339606501,0.445702306,0.505994212,0.545787546,0.561973986,0.564481268,0.542334096,0.519637462,0.515493774,0.5047196,0.503653586,0.50477707,0.509128847,0.519070245,0.531495067,0.553415061,0.571113315,0.586699507,0.023209495,0.04532636,0.086326439,0.168353774,0.29653334,0.50818306,0.773345132,0.900037664,0.940983513,268.8377787
1,1,0.434814633,0.550662228,0.25859454,0.257810685,0.108145132,0.851823037,0.945276614,0.023059867,0.426432849,0.506918239,0.58495246,0.616605617,0.604055088,0.58573487,0.542987905,0.511480363,0.498986389,0.485285952,0.478484438,0.473726115,0.470526865,0.467702581,0.465722236,0.465098824,0.463674684,0.463300493,0.040972138,0.03950603,0.046060189,0.071571668,0.114945957,0.172474568,0.339291509,0.720369922,0.914503249,230.6752471
1,1,0.393567395,0.525532431,0.325939566,0.311538212,0.053587309,0.830788352,0.932601713,0.003547672,0.26201882,0.369392034,0.440264572,0.485958486,0.546671767,0.574927954,0.544622426,0.519335347,0.510570518,0.497223765,0.490933694,0.486464968,0.483307251,0.480287659,0.477358968,0.47510633,0.470865361,0.461330049,0.023983661,0.037312304,0.060302158,0.104554345,0.161318943,0.233487712,0.279219321,0.36072372,0.396448415,259.5649564
1,1,0.874539651,0.456716383,1,0.479710943,0.007358302,0.421914924,0.535212042,0,0,0,0.003307152,0.006512007,0.015684774,0.035302594,0.047728016,0.058308157,0.070373588,0.088964464,0.152368065,0.683479299,0.746478873,0.774624374,0.796610169,0.826619965,0.862385321,0.878337438,0.520198835,0.537094387,0.533086264,0.533805044,0.55426521,0.566123901,0.630695262,0.773593203,0.791707748,475.4716879
1,1,0.671004174,0.386239583,0.367185763,0.553709534,0.060503604,0.315051498,0.997015167,0.220842572,0.239520958,0.257023061,0.273253411,0.286935287,0.285386381,0.282060519,0.26511932,0.254682779,0.254271648,0.255136036,0.264411367,0.278131635,0.294209703,0.328239373,0.392613205,0.459419565,0.508306472,0.561847291,0.007130493,0.202304085,0.606057412,0.760639662,0.816936764,0.872979651,0.934955472,0.962202713,0.945237667,122.0212151
1,1,0.770684999,0.673885484,0.569052487,0.398980745,0.024132402,0.631839683,0.950396619,0.088248337,0.151411463,0.333396226,0.443654403,0.54985755,0.610558531,0.615634006,0.585158549,0.573413897,0.580944107,0.580108273,0.600270636,0.616507431,0.638236828,0.661872351,0.693650392,0.729296973,0.74163154,0.766490148,0.104662939,0.139469968,0.212884794,0.27160702,0.424620228,0.589636101,0.742183047,0.831128463,0.878479404,579.3536984
1,1,0.703658237,0.62052059,0.568286134,0.376394571,0.022646528,0.726066106,0.880418118,0.006208426,0.041060736,0.248888889,0.365026871,0.453398453,0.487758225,0.541786744,0.597123243,0.609063444,0.620330148,0.616324264,0.6135318,0.611199575,0.612676056,0.616411969,0.619023526,0.631473605,0.662038185,0.677093596,0.104370808,0.135711989,0.198583658,0.299209862,0.359519393,0.438033853,0.703510851,0.880122729,0.894386568,292.033539
1,1,0.719125951,0.669759578,0.635135706,0.372081138,0.021594886,0.676296591,0.856585835,0.001330377,0.01497006,0.233962264,0.424472923,0.495828246,0.534697781,0.596902017,0.583197123,0.60907855,0.637416739,0.677679067,0.690392422,0.696125265,0.701434533,0.700398099,0.700986592,0.70302727,0.709397471,0.711083744,0.104163249,0.118317121,0.165301922,0.264963765,0.347835354,0.438489185,0.520333356,0.734099766,0.921083819,602.152686
1,1,0.566412963,0.615365373,0.500943506,0.342814636,0.034290682,0.719879614,0.876032455,0,0.017964072,0.348637317,0.48284415,0.553113553,0.562739097,0.583573487,0.577312847,0.590332326,0.604981176,0.608828429,0.611907984,0.610138004,0.607981221,0.606138436,0.604604098,0.604578434,0.60451277,0.599753695,0.084267821,0.087677085,0.108807251,0.152728341,0.241079182,0.345865062,0.433152649,0.542059605,0.791893231,316.3126285
1,1,0.681070464,0.692087944,0.477873522,0.332096821,0.049520618,0.698302327,0.920629616,0,0.371599658,0.519161426,0.591980157,0.662189662,0.673297628,0.679322767,0.638443936,0.625981873,0.633651897,0.639644642,0.641677943,0.63933121,0.640062598,0.642866316,0.647457627,0.651738804,0.658814778,0.669950739,0.029505379,0.038178157,0.068042922,0.124369418,0.21565142,0.384780378,0.528904619,0.824502237,0.92428004,590.519373
1,1,0.606923644,0.67303925,0.549496764,0.346282249,0.02972659,0.794351088,0.906014118,0.011086475,0.136441403,0.296016771,0.414634146,0.550671551,0.631981637,0.700288184,0.701863354,0.674924471,0.66695627,0.655469184,0.651691475,0.649416136,0.649973918,0.65442404,0.658487225,0.660495372,0.663030002,0.661330049,0.078493813,0.113397455,0.16410056,0.20668033,0.24790917,0.305259466,0.36680061,0.535321743,0.58285848,632.1039374
1,1,0.649152959,0.718737527,0.462044159,0.33511983,0.047748754,0.752792968,0.945156116,0.045875831,0.406287425,0.511530398,0.59313766,0.662189662,0.702371844,0.714697406,0.688460281,0.662839879,0.65624095,0.648250972,0.648173207,0.654458599,0.660928534,0.663413381,0.666076398,0.672254191,0.678651128,0.679802956,0.04604556,0.051766081,0.086421193,0.152859491,0.224925428,0.310664614,0.463653716,0.657625573,0.780923995,378.662842
1,1,0.547507979,0.600486442,0.407698622,0.334357661,0.047071916,0.731942058,0.919603234,0.013747228,0.278485885,0.442348008,0.517569243,0.564509565,0.582631982,0.596181556,0.567505721,0.552250755,0.550246163,0.54469739,0.546414073,0.554140127,0.559467919,0.564787466,0.568176069,0.573767826,0.577981651,0.577093596,0.061420538,0.068559948,0.093214944,0.136582051,0.227209581,0.337222732,0.513937198,0.704864615,0.846109544,292.7823599
1,1,0.649643997,0.68240747,0.419074348,0.337748679,0.043913587,0.785761665,0.96370796,0.281596452,0.360136869,0.427253669,0.52467962,0.654049654,0.691009946,0.702089337,0.663288656,0.631722054,0.622936577,0.619947252,0.621921516,0.621549894,0.622065728,0.623089765,0.623830003,0.627970978,0.630795934,0.631280788,0.017182748,0.028132506,0.112778694,0.18414366,0.226485293,0.322330584,0.533734092,0.824261784,0.959136239,377.1477605
1,1,0.539896882,0.574127742,0.437259599,0.33959663,0.040725105,0.749499649,0.888481435,0.006651885,0.048331908,0.34884696,0.501860273,0.555148555,0.566564652,0.569524496,0.552468127,0.543504532,0.54908775,0.54858412,0.545872801,0.541135881,0.53781951,0.534480544,0.532001012,0.53340005,0.576245971,0.593596059,0.094787892,0.10138551,0.121094609,0.151271579,0.224970455,0.353929035,0.493978637,0.840058117,0.728083038,259.3776582
1,1,0.460103118,0.616299123,0.213780579,0.325432961,0.087307115,0.649599741,0.989952894,0.501596452,0.54918734,0.569392034,0.58701943,0.605209605,0.59372609,0.581051873,0.547891468,0.532628399,0.532580365,0.526929484,0.526657645,0.528131635,0.529733959,0.52908694,0.529218315,0.529397048,0.528390776,0.520935961,0.002977778,0.004430334,0.007590619,0.014433337,0.052508212,0.219110404,0.401516912,0.530331281,0.555768985,217.3843151
1,1,0.447827154,0.584673973,0.172911127,0.18641964,0.240707288,0.719417794,0.972343221,0.575609756,0.608212147,0.616352201,0.629599008,0.641025641,0.61820964,0.595461095,0.547564564,0.512990937,0.497827976,0.481676846,0.473883627,0.469214437,0.467657799,0.46795942,0.47027574,0.47510633,0.47706422,0.471674877,0.019504109,0.016969468,0.018115917,0.020314083,0.019044222,0.089389434,0.362538719,0.77475866,0.949318784,188.4043464
1,1,0.749324822,0.456351695,0.586139289,0.477730281,0.021040978,0.399702781,0.888814555,0.009312639,0.074850299,0.113207547,0.188094254,0.262108262,0.292272379,0.30259366,0.296502125,0.293957704,0.301187373,0.309272626,0.328822733,0.416693206,0.480438185,0.525748042,0.569693903,0.627220415,0.665509546,0.708374384,0.169152766,0.262969087,0.517309021,0.635024705,0.67608071,0.764996469,0.843518784,0.915006461,0.934052286,319.5473499
1,1,0.825926835,0.483543517,0.427855858,0.51417557,0.067682125,0.528420509,0.994966714,0.158758315,0.200171086,0.238993711,0.344357172,0.38990639,0.407421576,0.40778098,0.39228506,0.383081571,0.386909933,0.392837313,0.402652233,0.411358811,0.42305686,0.4343136,0.441942828,0.488116087,0.517232829,0.670935961,0.06813351,0.189475169,0.389234558,0.650526226,0.848012049,0.931849822,0.952085365,0.971399973,0.924608604,221.3926438
1,1,0.78369752,0.761973635,0.735370173,0.373870362,0.015317845,0.777485606,0.952627157,0.090909091,0.132164243,0.194549266,0.223232741,0.37952788,0.576625861,0.763814841,0.782281791,0.774622356,0.779032725,0.776513048,0.772828146,0.777070064,0.778299426,0.780274817,0.783202631,0.789091819,0.795189685,0.817229064,0.116829777,0.236432053,0.26201572,0.297426497,0.319902443,0.362948618,0.471624,0.645573656,0.753610427,432.1895773
1,1,0.825435797,0.789764278,0.718465932,0.360112386,0.021496384,0.814831761,0.913888207,0.060310421,0.096663815,0.248637317,0.365026871,0.485958486,0.728768171,0.876440922,0.825433148,0.794864048,0.798725746,0.78761799,0.777537212,0.772558386,0.772561294,0.778990625,0.78725019,0.789592194,0.802628316,0.82044335,0.139776843,0.172601394,0.245276404,0.272866047,0.295963353,0.326729051,0.482309754,0.760819072,0.884140898,704.9330478
1,1,0.759391112,0.699870946,0.750342971,0.379570899,0.012903879,0.754213603,0.862197347,0,0,0.150524109,0.249524597,0.315425315,0.367214996,0.608429395,0.704151684,0.73897281,0.740225891,0.744308717,0.743166441,0.746815287,0.747261346,0.75073841,0.75284594,0.75606705,0.759484255,0.765763547,0.060113636,0.151102116,0.246167943,0.264101317,0.284139466,0.331647545,0.435531281,0.654339312,0.846279444,646.1592629
1,1,0.655781979,0.683662839,0.549214036,0.366610349,0.027277136,0.662579765,0.929960841,0.024390244,0.179213003,0.34884696,0.508557255,0.587301587,0.599464422,0.608069164,0.592677346,0.608459215,0.625543006,0.651027207,0.666035183,0.67170913,0.676577986,0.681648902,0.686061219,0.69251939,0.697842797,0.700738916,0.080068751,0.108877306,0.153905728,0.201793597,0.304127473,0.422662359,0.514507597,0.626293456,0.683041943,386.3161154
1,1,0.647434324,0.672296333,0.657477569,0.361018099,0.019466451,0.79118328,0.852501093,0,0.00427716,0.168972746,0.317073171,0.395604396,0.473221117,0.701350865,0.732265446,0.715407855,0.706921518,0.69516935,0.692070365,0.691348195,0.692227439,0.691922435,0.690361751,0.690517888,0.691048847,0.688423645,0.073527715,0.101536225,0.180390733,0.242453736,0.261220047,0.283042859,0.335047893,0.491920541,0.646159812,657.941543
1,1,0.734593666,0.808230696,0.375620883,0.285490811,0.117188353,0.608792339,0.973810064,0.210554324,0.798887938,0.868763103,0.879288962,0.886039886,0.844682479,0.806195965,0.739457339,0.690332326,0.66695627,0.644919489,0.633829499,0.630307856,0.652060511,0.660074483,0.681254743,0.706354766,0.725514505,0.743596059,0.028880277,0.037514892,0.045826957,0.054366236,0.063960926,0.185417983,0.679937128,0.819854667,0.853643289,641.4392977
1,1,0.528111957,0.65934664,0.331425891,0.341445673,0.046165221,0.742725204,0.987920688,0.334279379,0.410179641,0.472536688,0.580405126,0.648758649,0.667176741,0.661743516,0.624387055,0.601208459,0.595424269,0.583287063,0.579161028,0.576963907,0.577725613,0.580711442,0.585125221,0.593445084,0.600049591,0.597044335,0.003620316,0.007122713,0.048452939,0.129578828,0.177480895,0.242558241,0.375123011,0.560069759,0.53307112,250.6945254
1,1,0.621900319,0.236286958,0.626611464,0.515656299,0.020546865,0.314793876,0.303534139,0,0.003421728,0.005870021,0.007854485,0.00976801,0.010711553,0.011527378,0.009807127,0.009667674,0.010136114,0.010549695,0.01217862,0.018046709,0.34741784,0.442275588,0.485707058,0.536902677,0.570443838,0.583743842,0.700540767,0.672050061,0.670423102,0.673313108,0.694039129,0.752566694,0.836073805,0.926036351,0.929561156,178.2952488
1,1,0.585563467,0.439567588,0.678898849,0.415925008,0.002345382,0.651491134,0.582700777,0,0,0.003354298,0.005787516,0.009361009,0.014537108,0.025576369,0.057862046,0.412462236,0.520127425,0.557953914,0.572124493,0.578821656,0.577986437,0.575317837,0.572982545,0.570928196,0.568311431,0.572167488,0.345815043,0.334178925,0.342682852,0.361194248,0.376919981,0.415302753,0.493479936,0.828209359,0.93344737,204.8941203
1,1,0.611097471,0.367620456,0.74232187,0.461271309,0.003005068,0.482005939,0.440664193,0,0.003421728,0.006289308,0.009094667,0.012617013,0.01606733,0.020172911,0.021575678,0.025075529,0.031856357,0.089700167,0.497428958,0.56395966,0.588784559,0.600102735,0.605514799,0.61638729,0.62434912,0.628793103,0.554491365,0.534026808,0.534468896,0.532688212,0.535590956,0.56036876,0.61135235,0.755349762,0.875158376,228.3222078
1,1,0.565676406,0.726053442,0.247837766,0.269537329,0.126983218,0.746998953,0.99094256,0.57383592,0.650556031,0.692243187,0.726333196,0.755392755,0.749426167,0.732348703,0.685518143,0.649546828,0.63567912,0.61993337,0.612449256,0.60881104,0.606155451,0.604083729,0.600809512,0.599949962,0.599305728,0.590394089,0.00431809,0.011704973,0.016461556,0.028443033,0.058523704,0.163429033,0.318878007,0.559872308,0.880847421,324.7719905
1,1,0.583599313,0.72192651,0.445766014,0.299253956,0.068237978,0.815036713,0.927296513,0.005321508,0.450384944,0.585744235,0.635799917,0.705738706,0.757077276,0.75684438,0.711997385,0.682583082,0.672169128,0.657134925,0.651150203,0.646231423,0.645018258,0.647232567,0.651656969,0.656492369,0.655839326,0.648768473,0.03480533,0.036425631,0.040311848,0.068271882,0.131513077,0.215429125,0.291812093,0.442235947,0.38712703,432.5180826
1,1,0.520991898,0.665051554,0.331999639,0.266402796,0.09622334,0.826629041,0.956960656,0.145454545,0.511548332,0.633962264,0.674245556,0.702075702,0.707727621,0.704971182,0.658711997,0.626283988,0.610773241,0.59328151,0.584032476,0.578556263,0.575117371,0.571722101,0.569693903,0.567925944,0.566079841,0.556157635,0.034779155,0.048019189,0.063994922,0.079803187,0.097717496,0.171163423,0.292971213,0.478603165,0.816315999,344.8233972
1,1,0.626810705,0.74501719,0.214542677,0.189771635,0.266183004,0.701090589,0.980475659,0.727716186,0.766680924,0.791194969,0.809838776,0.816849817,0.783473604,0.750360231,0.691075515,0.648338369,0.630176658,0.611327041,0.601623816,0.595010616,0.591288472,0.5871324,0.584872249,0.586940205,0.592115051,0.599014778,0.01206742,0.011207002,0.011724961,0.017381205,0.020818232,0.122514674,0.478591613,0.898847775,0.94862139,251.2700227
1,1,0.581880678,0.758923962,0.193981877,0.10649642,0.364654965,0.735440235,0.983285349,0.797782705,0.837040205,0.849475891,0.853658537,0.853479853,0.812547819,0.774135447,0.708401438,0.660422961,0.639443962,0.617990006,0.607036536,0.600053079,0.59494001,0.590471298,0.587401973,0.58643983,0.585172328,0.583743842,0.009618361,0.010211706,0.012176082,0.016297133,0.013832795,0.02390454,0.16257207,0.725022118,0.942057896,285.7139923
