AREA,AGE,SITE_INDEX,L7_M_20000813_B1,L7_M_20000813_B2,L7_M_20000813_B3,L7_M_20000813_B4,L7_M_20000813_B5,L7_M_20000813_B7,AREA*AREA,AREA*AGE,AREA*SITE_INDEX,AREA*L7_M_20000813_B1,AREA*L7_M_20000813_B2,AREA*L7_M_20000813_B3,AREA*L7_M_20000813_B4,AREA*L7_M_20000813_B5,AREA*L7_M_20000813_B7,AGE*AGE,AGE*SITE_INDEX,AGE*L7_M_20000813_B1,AGE*L7_M_20000813_B2,AGE*L7_M_20000813_B3,AGE*L7_M_20000813_B4,AGE*L7_M_20000813_B5,AGE*L7_M_20000813_B7,SITE_INDEX*SITE_INDEX,SITE_INDEX*L7_M_20000813_B1,SITE_INDEX*L7_M_20000813_B2,SITE_INDEX*L7_M_20000813_B3,SITE_INDEX*L7_M_20000813_B4,SITE_INDEX*L7_M_20000813_B5,SITE_INDEX*L7_M_20000813_B7,L7_M_20000813_B1*L7_M_20000813_B1,L7_M_20000813_B1*L7_M_20000813_B2,L7_M_20000813_B1*L7_M_20000813_B3,L7_M_20000813_B1*L7_M_20000813_B4,L7_M_20000813_B1*L7_M_20000813_B5,L7_M_20000813_B1*L7_M_20000813_B7,L7_M_20000813_B2*L7_M_20000813_B2,L7_M_20000813_B2*L7_M_20000813_B3,L7_M_20000813_B2*L7_M_20000813_B4,L7_M_20000813_B2*L7_M_20000813_B5,L7_M_20000813_B2*L7_M_20000813_B7,L7_M_20000813_B3*L7_M_20000813_B3,L7_M_20000813_B3*L7_M_20000813_B4,L7_M_20000813_B3*L7_M_20000813_B5,L7_M_20000813_B3*L7_M_20000813_B7,L7_M_20000813_B4*L7_M_20000813_B4,L7_M_20000813_B4*L7_M_20000813_B5,L7_M_20000813_B4*L7_M_20000813_B7,L7_M_20000813_B5*L7_M_20000813_B5,L7_M_20000813_B5*L7_M_20000813_B7,L7_M_20000813_B7*L7_M_20000813_B7,Target
0.11896686,0.33333334,0.36461538,0.43918732,0.59118694,0.53524935,0.7023077,0.5661198,0.4793681,0.0145074,0.06134455,0.12546834,0.15112416,0.13445197,0.14694497,0.11999554,0.12597635,0.12349971,0.11111111,0.37104923,0.26159066,0.34614378,0.3297003,0.2822733,0.29108828,0.32251653,0.13294438,0.2934087,0.28453323,0.26893982,0.31330508,0.301461,0.26879877,0.27171162,0.39237007,0.3453951,0.67242616,0.45053902,0.38713592,0.43101844,0.3803286,0.58518314,0.39538074,0.3400836,0.33335721,0.51310813,0.3453654,0.29775307,0.5487834,0.5281238,0.45770237,0.35728687,0.30826783,0.26591116,239.57693
0.09548656,0.24848485,0.35125956,0.36672083,0.59440404,0.46289435,0.71714765,0.59599876,0.48039824,0.009409622,0.036830846,0.097351335,0.10827631,0.10849878,0.10494114,0.09816024,0.1060207,0.09956676,0.06174472,0.2664685,0.17405397,0.25901607,0.21847308,0.21395746,0.22690344,0.24086055,0.12338328,0.25229383,0.27515358,0.23030627,0.3069001,0.30368236,0.2594257,0.20880887,0.34676015,0.2693096,0.60548556,0.4190213,0.3439135,0.43463114,0.33704254,0.5980735,0.41584012,0.3420915,0.26111117,0.461901,0.32042098,0.2642637,0.56819415,0.56247014,0.4665135,0.39128414,0.32323802,0.26690584,187.0354
0.03913384,0.24848485,0.35125956,0.4189683,0.60480094,0.523363,0.61881983,0.54609644,0.49496257,0.0016585584,0.015473899,0.040900625,0.0487357,0.045537688,0.048200786,0.036349487,0.041002586,0.042667393,0.06174472,0.2664685,0.18915865,0.2621885,0.24129121,0.19053131,0.21035166,0.2470694,0.12338328,0.27418828,0.27852362,0.2543603,0.2732977,0.28152984,0.2661131,0.25344267,0.38607508,0.3278356,0.584316,0.42233264,0.38584793,0.44640064,0.379346,0.53532445,0.38919932,0.3558242,0.32090542,0.4539678,0.3282749,0.30047494,0.44560832,0.46173438,0.42488846,0.3353532,0.30707178,0.28116328,187.0354
0.2290634,0.23030303,0.3298818,0.28926837,0.483333,0.35545227,0.69062537,0.5025557,0.37902454,0.05306695,0.08105559,0.21709192,0.22540878,0.22503966,0.20379935,0.22698034,0.21785972,0.19440557,0.053039487,0.2319401,0.14056529,0.20865254,0.1649101,0.19244558,0.18157506,0.18318291,0.10882202,0.2064578,0.2245963,0.17615117,0.27971002,0.24624372,0.199923,0.14947367,0.25144726,0.18446706,0.50402117,0.30974242,0.23980941,0.31783804,0.23228297,0.4984508,0.3078934,0.23937193,0.16950934,0.36099777,0.22279236,0.17389372,0.53373027,0.46886984,0.36854997,0.29001147,0.22715881,0.17772065,172.79749
0.23258543,0.4969697,0.3288192,0.42279997,0.5383149,0.4944311,0.6474933,0.53082305,0.46545297,0.05469931,0.17757906,0.21969539,0.28745377,0.2455962,0.26818573,0.219019,0.23180072,0.23425382,0.24697888,0.49889007,0.38053277,0.4838033,0.46074724,0.39472523,0.4105715,0.46897873,0.10812206,0.25817475,0.24055603,0.22733669,0.26501077,0.2571972,0.23642829,0.2568621,0.35497594,0.3139271,0.6109801,0.41416728,0.36737642,0.37360865,0.33159104,0.5099096,0.34877408,0.30957744,0.29155567,0.44875336,0.305294,0.27150485,0.4798891,0.46693414,0.4174677,0.31908098,0.28394902,0.25265276,300.84631
0.11400991,0.6969697,0.32613492,0.2966601,0.51450175,0.34528875,0.88410056,0.6508771,0.4670082,0.013339694,0.122996576,0.10761639,0.113979906,0.117102444,0.09951609,0.13884391,0.13649118,0.11580434,0.48576677,0.69395137,0.43138885,0.6581242,0.48831263,0.7116907,0.6874916,0.65957373,0.106364,0.20698878,0.23142564,0.1703966,0.3379217,0.30457973,0.2351613,0.15478425,0.2683826,0.18285614,0.6369689,0.39895236,0.29375488,0.348962,0.2373037,0.64535284,0.40655872,0.30068874,0.1618143,0.43543166,0.2746338,0.20377675,0.8088576,0.7247559,0.54241896,0.45768112,0.3412404,0.25411817,395.46725
0.23036787,0.57575756,0.36943293,0.28533202,0.4766398,0.32558322,0.8350664,0.5788174,0.41364783,0.053668644,0.2037845,0.24449442,0.22497962,0.22425507,0.19191499,0.2661974,0.24744366,0.21013908,0.33149678,0.6493712,0.34877643,0.5168992,0.38615897,0.56084996,0.51254743,0.49215725,0.13648067,0.22947611,0.24924244,0.18477431,0.36516067,0.3113725,0.24061286,0.14667591,0.24653684,0.16987377,0.59126925,0.34978992,0.25720873,0.3113224,0.21404664,0.58175266,0.346478,0.2559583,0.14737254,0.39595488,0.23611169,0.17509577,0.73392874,0.6218848,0.46538284,0.37154925,0.27699915,0.2062044,408.798
0.3339421,0.6181818,0.29733375,0.3854946,0.52586603,0.4553664,0.7007757,0.55768144,0.46142557,0.11226914,0.31645468,0.28460428,0.3889257,0.34675458,0.35993928,0.33426943,0.34673113,0.33332118,0.38214877,0.56114906,0.44651484,0.59235424,0.5364512,0.52258056,0.53287345,0.5790925,0.08840735,0.2202208,0.21410638,0.19241452,0.2550484,0.24266228,0.21222425,0.22441962,0.32630596,0.27450353,0.6136247,0.40729538,0.34265536,0.3606303,0.3038037,0.5360147,0.358646,0.30211687,0.25408265,0.44698146,0.2979609,0.2516916,0.5467979,0.5201887,0.44188604,0.34796035,0.29432917,0.24887723,249.44191
0.008870336,0.57575756,0.2528821,0.37240443,0.5660697,0.47536337,0.56211394,0.43969405,0.34730792,0.00010839984,0.009278551,0.007620098,0.010732362,0.010461214,0.010837076,0.008283924,0.008456523,0.007884908,0.33149678,0.4445039,0.40710303,0.5801267,0.5171205,0.4101715,0.40562624,0.42662844,0.06394936,0.18334845,0.19147915,0.16937518,0.18280382,0.16867654,0.14277339,0.21348435,0.33723378,0.27842084,0.49715832,0.32142067,0.2605016,0.4032835,0.33253843,0.47061273,0.30587348,0.24858287,0.2729554,0.3873831,0.25073516,0.20457315,0.38136837,0.35362223,0.28972512,0.2302362,0.18803193,0.15342776,355.62152
0.0066527524,0.56969696,0.2543702,0.29621404,0.47810382,0.37146708,0.6039926,0.40254974,0.29238182,6.6596716e-05,0.0072540306,0.006056248,0.007017345,0.0070695975,0.0067374343,0.006815013,0.006084875,0.005305602,0.32455465,0.44241306,0.3523178,0.51248235,0.42179078,0.4287289,0.37311026,0.36845413,0.0647042,0.1613063,0.17195763,0.14044264,0.19424349,0.15772834,0.12535013,0.15446164,0.2532495,0.19434881,0.45540264,0.2571889,0.19380984,0.31274247,0.23904411,0.44165564,0.25102443,0.19016124,0.18197472,0.33481824,0.1901581,0.14489628,0.42835516,0.34699446,0.26600224,0.19807388,0.15137091,0.115428075,285.54553
0.10787894,0.57575756,0.2528821,0.3540535,0.5165303,0.35847324,0.6036244,0.40867245,0.3011798,0.011963175,0.09622201,0.07902324,0.11964891,0.1111369,0.09691237,0.09667759,0.08671998,0.07655518,0.33149678,0.4445039,0.39481044,0.54510206,0.41491663,0.43308663,0.38178504,0.38106427,0.06394936,0.17781217,0.17991874,0.13589981,0.19301656,0.15876237,0.12752512,0.19854665,0.30322084,0.21156788,0.5103238,0.29145712,0.2227939,0.35103232,0.24540357,0.4666015,0.26858363,0.20604491,0.17182888,0.32521477,0.18727648,0.14429371,0.4279309,0.35133958,0.27241415,0.20321389,0.1570661,0.121167704,355.62152
0.14349073,0.56969696,0.2543702,0.39575213,0.5453183,0.4327026,0.6391557,0.49516264,0.39125514,0.021005014,0.12615213,0.10532194,0.1702924,0.15314871,0.14898518,0.13413036,0.13517432,0.1253898,0.32455465,0.44241306,0.41829288,0.5595032,0.474769,0.44793576,0.4435373,0.4650906,0.0647042,0.19151255,0.18773492,0.15808266,0.20294552,0.18750061,0.1582264,0.2331514,0.3418926,0.26742703,0.57734734,0.37212363,0.30111444,0.38100034,0.2986885,0.509186,0.3307592,0.26813805,0.23347771,0.39717785,0.25731516,0.20931323,0.46979657,0.4345968,0.3554363,0.2826327,0.23031904,0.18754824,285.54553
0.4522567,0.7151515,0.24757747,0.45950505,0.590728,0.47056928,0.6954339,0.5391967,0.42470986,0.20537348,0.49514547,0.32051462,0.5893973,0.50845957,0.5001298,0.44956923,0.45568246,0.42061675,0.5114417,0.54053897,0.5781361,0.74223274,0.63711154,0.6008913,0.59881586,0.62488335,0.06129461,0.20522846,0.19309604,0.16447811,0.21108158,0.19627123,0.16482803,0.29062974,0.40533015,0.3188129,0.68843365,0.44473788,0.3586563,0.43050414,0.34022278,0.57999384,0.37820798,0.30539098,0.26837167,0.4564895,0.2971088,0.24066648,0.5399019,0.5017205,0.40861806,0.32795313,0.26608258,0.21573712,328.30139
0.3188103,0.7090909,0.29192606,0.35986987,0.5393008,0.43423128,0.6304084,0.45051256,0.37320593,0.10237409,0.34662715,0.2668305,0.35595313,0.33679232,0.3309253,0.29365122,0.27605528,0.2667833,0.50280994,0.6319644,0.4910386,0.6911633,0.592582,0.55159,0.50980055,0.5569321,0.085220836,0.20729129,0.21383156,0.18192777,0.23042454,0.19871081,0.17469974,0.20323156,0.31708366,0.25168252,0.53524935,0.3212317,0.2712413,0.37464532,0.2971644,0.49926844,0.30174634,0.25530046,0.23484127,0.39388213,0.23765072,0.20164664,0.4593178,0.3957521,0.33760786,0.24004486,0.20391113,0.17313509,309.79889
0.14427342,0.46060607,0.32874885,0.29511887,0.42535225,0.33215937,0.5131001,0.41590104,0.3384704,0.021232126,0.10254518,0.1368522,0.1437089,0.1307256,0.12218003,0.114034995,0.117372036,0.112036616,0.21215795,0.462287,0.2842658,0.38451093,0.3135271,0.30649143,0.30987236,0.3343192,0.108075805,0.20804328,0.20623551,0.16687422,0.22197004,0.20939566,0.18180883,0.15367077,0.23112693,0.17642157,0.39574957,0.26420045,0.21962072,0.263366,0.20078142,0.35549283,0.2385067,0.1987087,0.152122,0.26854014,0.17911156,0.14976001,0.3296475,0.3137866,0.2638417,0.20936435,0.17547071,0.14696531,400.02838
0.30146098,0.6727273,0.25505576,0.4215783,0.5665544,0.39913014,0.69633836,0.45042711,0.32780567,0.09159053,0.31105033,0.22051021,0.37164786,0.3294762,0.29294086,0.30034047,0.26104483,0.22725455,0.45256197,0.5238319,0.5141552,0.6782326,0.52633315,0.56582856,0.48358026,0.4759734,0.06505344,0.19988713,0.19323908,0.14881147,0.21768193,0.17358607,0.13749845,0.2557697,0.368489,0.2608197,0.64875406,0.35677823,0.26955152,0.40381083,0.28707975,0.56292605,0.3126277,0.23678178,0.20448738,0.39896336,0.2219138,0.16878195,0.5410666,0.42905906,0.32846522,0.23996666,0.18302916,0.13934459,448.29669
0.09222541,0.5939394,0.29561865,0.36500648,0.5267272,0.44155878,0.5705799,0.47707742,0.41136768,0.008788511,0.08508052,0.07918114,0.104297966,0.09638168,0.09761846,0.07926876,0.08455498,0.08440437,0.352764,0.5360333,0.41484684,0.5697527,0.50295985,0.42794535,0.44807315,0.50537574,0.08739038,0.21172488,0.21310629,0.18668206,0.21613216,0.21114892,0.19165629,0.20740731,0.31441593,0.25773993,0.4966546,0.3412808,0.29836953,0.36152148,0.29629248,0.45172727,0.3121593,0.27326486,0.24143009,0.36850053,0.2532299,0.222164,0.39065927,0.3842276,0.33882907,0.2649743,0.23267356,0.20426553,388.45181
0.21732326,0.6545454,0.30355528,0.2911789,0.4592129,0.3512551,0.5724464,0.41712976,0.32153574,0.047804337,0.21864824,0.18960331,0.21465865,0.20652166,0.1916544,0.18611224,0.1767802,0.16156363,0.42842975,0.6065902,0.40095627,0.5736259,0.46451983,0.47278464,0.4414185,0.45606846,0.09214581,0.19067311,0.19991569,0.16065039,0.222486,0.19382006,0.16115622,0.15083915,0.24277028,0.18336967,0.43040848,0.2627662,0.20825554,0.2946363,0.22179909,0.4104775,0.2518711,0.20038112,0.16631122,0.30648378,0.18758085,0.14989738,0.3927218,0.3427703,0.27554956,0.21041864,0.16861811,0.13495508,456.28815
0.2372815,0.4969697,0.31792778,0.33135247,0.4751838,0.36810008,0.5813128,0.42274728,0.32405856,0.056914248,0.18113855,0.21667628,0.2523162,0.23050539,0.21677701,0.20552422,0.19508335,0.17742297,0.24697888,0.48236543,0.32765806,0.44527712,0.36540404,0.36319086,0.33887756,0.34842518,0.101078056,0.21493833,0.2140667,0.1743217,0.23576254,0.20525399,0.16983497,0.18070163,0.27176154,0.2071105,0.4733054,0.28792062,0.22731228,0.30991286,0.23621285,0.425925,0.26093417,0.20659971,0.17931941,0.32220608,0.19690715,0.15661268,0.40258926,0.35100532,0.2807863,0.21527144,0.17166261,0.1367132,435.20193
0.14022958,0.6787879,0.20235845,0.3786628,0.5289653,0.37258342,0.6514512,0.42654312,0.31087336,0.020071862,0.1469327,0.08190449,0.16189626,0.14660302,0.12956426,0.13307875,0.1165267,0.10178831,0.460753,0.41934675,0.4848955,0.6530115,0.50371,0.54171276,0.4662964,0.46054322,0.040948946,0.14822789,0.1462946,0.111981794,0.16386935,0.13161324,0.10461086,0.21868338,0.32367122,0.22862059,0.5694887,0.31630892,0.23938075,0.36384225,0.25777492,0.50603175,0.28361294,0.21529873,0.18285918,0.35709837,0.20034947,0.15277252,0.4847158,0.38765243,0.2975547,0.21858089,0.16719903,0.12764493,320.33102
0.02661101,0.55151516,0.3108603,0.28108522,0.43660596,0.3306176,0.5801044,0.41492096,0.31570968,0.000795701,0.02381073,0.025094727,0.026082302,0.024925662,0.02286934,0.023776576,0.022332367,0.020209916,0.30416897,0.52340823,0.3313661,0.46802267,0.37411615,0.40241426,0.37030986,0.3787674,0.09663415,0.19151835,0.19824165,0.15725116,0.23015618,0.19761658,0.16266702,0.14368115,0.2282612,0.17048094,0.4259724,0.25608096,0.20062225,0.2735902,0.20368446,0.40067622,0.24222682,0.19051772,0.15100218,0.2952574,0.17810267,0.14074908,0.40123767,0.34482694,0.27429485,0.20852523,0.1653541,0.13093661,409.47156
0.40686145,0.55151516,0.3108603,0.3696556,0.53361243,0.42631614,0.62891895,0.46578327,0.3801139,0.16635196,0.34366453,0.3621967,0.4615847,0.42652053,0.41600737,0.3738009,0.36201984,0.34533212,0.30416897,0.52340823,0.38819805,0.53371906,0.4542678,0.42822683,0.4077535,0.4397056,0.09663415,0.22436528,0.22606885,0.19094108,0.24491937,0.21759845,0.1888378,0.2112176,0.32040864,0.25218257,0.54380476,0.33677563,0.28054035,0.3686821,0.29032904,0.494435,0.30842817,0.25742126,0.22782198,0.38718927,0.24098863,0.20174922,0.45754468,0.4066218,0.34226486,0.25422886,0.21313536,0.17858562,409.47156
0.05778763,0.6787879,0.1618868,0.39736414,0.56634784,0.4075398,0.6627939,0.48868614,0.37048084,0.003523453,0.061582092,0.0274621,0.069185704,0.06378566,0.05768015,0.05619056,0.05448281,0.04887088,0.460753,0.33547747,0.49966457,0.68417066,0.53974384,0.5490948,0.52260184,0.5299581,0.026207339,0.12219415,0.122620195,0.09599412,0.13288198,0.11800449,0.09630259,0.2345366,0.35310936,0.25482225,0.59713423,0.36874104,0.28782314,0.40358603,0.2920387,0.5397853,0.3359356,0.262877,0.21157752,0.38953286,0.24231088,0.19028096,0.4986759,0.44241977,0.34948376,0.27624512,0.21747331,0.1710074,198.69633
0.23349857,0.3939394,0.262999,0.33784112,0.5160896,0.39034975,0.72432387,0.5796061,0.44717705,0.055126548,0.14131251,0.17640354,0.25115955,0.23961595,0.22317679,0.24032311,0.2510854,0.2273407,0.15518825,0.31630155,0.26270285,0.37275138,0.3029603,0.34191132,0.35110506,0.35939977,0.069168486,0.17983903,0.1870097,0.15083078,0.23162188,0.22192796,0.18281908,0.18573074,0.29342,0.22043511,0.57895887,0.38779023,0.30594245,0.35058212,0.26317298,0.5439681,0.36652708,0.28993115,0.19720718,0.40495276,0.2723137,0.2161143,0.57769674,0.5531367,0.44184783,0.3724441,0.29642487,0.2357425,333.95917
0.28411165,0.6969697,0.22047226,0.44716692,0.58734375,0.4359142,0.7251251,0.5029932,0.38327104,0.08140693,0.3038168,0.17970237,0.36400062,0.31845084,0.29590392,0.29242814,0.2701448,0.2430934,0.48576677,0.4691218,0.5534329,0.72046596,0.5842336,0.60545546,0.5499105,0.55944705,0.048608016,0.17951448,0.171267,0.13781807,0.19434065,0.1646957,0.13483977,0.27907464,0.3955404,0.2929173,0.6999232,0.4099756,0.32153636,0.4267205,0.31748822,0.59838665,0.35392648,0.27805305,0.23634683,0.44354656,0.2624602,0.20691553,0.5787624,0.48839563,0.38736087,0.290451,0.22947219,0.18110383,436.07761
0.19593008,0.57575756,0.29327297,0.3631437,0.5151807,0.3590354,0.65052056,0.421133,0.30563587,0.03892111,0.17354327,0.16528831,0.22019856,0.20093457,0.17573717,0.18533467,0.16073357,0.14001867,0.33149678,0.515501,0.4008996,0.54414785,0.4154082,0.4589748,0.39136145,0.38546586,0.08600904,0.20939314,0.20829052,0.15779273,0.23722617,0.18873855,0.149602,0.2058888,0.30798647,0.2154661,0.5531096,0.30428395,0.22942372,0.34965432,0.24525197,0.49585372,0.2752275,0.20821728,0.17226216,0.34624943,0.19242468,0.14623761,0.4835789,0.3829744,0.29307762,0.21387142,0.16310023,0.12412528,501.03751
0.22841115,0.5151515,0.25360423,0.3414463,0.5226002,0.39670208,0.69802463,0.5132358,0.40299022,0.052767374,0.1807961,0.16642268,0.24725239,0.23639962,0.22107962,0.22826377,0.22117937,0.20389764,0.2653811,0.3988497,0.3456953,0.49156263,0.4011484,0.43412504,0.4134988,0.43093207,0.0643151,0.17450562,0.18185303,0.14726722,0.2168591,0.19272849,0.1616402,0.18854974,0.29844108,0.22503713,0.564487,0.34935835,0.28063205,0.3572596,0.26918036,0.53182566,0.3313503,0.26687482,0.20246165,0.39779192,0.24757367,0.20005693,0.5432412,0.48180085,0.3917713,0.30083495,0.24367025,0.19721821,369.02985
0.3019828,0.6969697,0.24051511,0.29208416,0.39911127,0.30527848,0.55275625,0.3732049,0.27043283,0.09190609,0.32281402,0.2082969,0.2986473,0.2625198,0.23982258,0.2515176,0.22392927,0.19591767,0.48576677,0.5117691,0.42767826,0.5593675,0.44596437,0.49027014,0.42916423,0.4245234,0.05784752,0.15133524,0.14505938,0.11476467,0.17167431,0.14021751,0.111621834,0.15148789,0.21890454,0.16339609,0.41861373,0.23843746,0.17970629,0.24017769,0.17938052,0.36192784,0.20787077,0.15720984,0.13315096,0.266738,0.152921,0.11641207,0.37122136,0.30312973,0.23242512,0.17432372,0.13330351,0.10168622,469.59323
0.16123141,0.4969697,0.25905228,0.4263735,0.5553478,0.41453454,0.65577996,0.48407874,0.3699746,0.026452685,0.12349457,0.12036696,0.20060174,0.17416085,0.16173312,0.15365835,0.14885701,0.13444944,0.24697888,0.39303854,0.38259903,0.49419782,0.40044856,0.39867374,0.37956285,0.38757345,0.06710809,0.20450118,0.19358805,0.15566245,0.21087083,0.18732312,0.1539326,0.26006922,0.36581558,0.2714359,0.621244,0.38340008,0.30164048,0.3916989,0.29196924,0.52729386,0.3284307,0.2588325,0.21756217,0.39155093,0.24363111,0.19270842,0.49002114,0.43499386,0.34605622,0.2717444,0.21543837,0.17061356,324.97821
0.22436734,0.6666667,0.2648635,0.3206984,0.47655776,0.38108748,0.5861457,0.4489278,0.35138837,0.05092893,0.2298597,0.17075685,0.234101,0.21840464,0.21053681,0.19562173,0.19399616,0.17906335,0.44444445,0.5390743,0.43127763,0.5984478,0.50332475,0.4902964,0.47788942,0.49865782,0.07015267,0.17569716,0.17867334,0.14912182,0.19765757,0.17975914,0.15095066,0.17256819,0.26637408,0.20884,0.46670058,0.29768515,0.23895578,0.31124288,0.24362554,0.42974922,0.27571225,0.22193897,0.18966308,0.33359474,0.21322574,0.17234936,0.40801644,0.37220132,0.3025323,0.23859558,0.19330133,0.15645666,499.08466
0.095095225,0.54545456,0.25684676,0.4060499,0.5494495,0.38393822,0.725187,0.5023403,0.3694399,0.00933397,0.080522634,0.07089824,0.11496382,0.10227944,0.09013599,0.09864308,0.09107017,0.07960597,0.29752067,0.42771104,0.40702817,0.5384616,0.41417256,0.4738671,0.42988935,0.4248851,0.065970264,0.19653255,0.1905419,0.14543751,0.22641931,0.19165601,0.1524425,0.24206133,0.35025886,0.24594465,0.65468717,0.38349006,0.29135096,0.385391,0.27173874,0.56976163,0.3368519,0.2565092,0.19197017,0.39997923,0.23667553,0.18090187,0.5788448,0.48787397,0.37550747,0.28979513,0.2222479,0.17019801,388.64551
0.086877115,0.6969697,0.13027897,0.4191993,0.61129725,0.44326293,0.7287295,0.55250305,0.4260798,0.007815778,0.09415408,0.032908008,0.10727405,0.100780606,0.09229121,0.09057184,0.09041464,0.08194682,0.48576677,0.27720818,0.5307543,0.7409665,0.5920118,0.60786414,0.59597105,0.6106346,0.016972614,0.101729855,0.10408287,0.082522124,0.11529444,0.10547167,0.08696829,0.25364828,0.38949558,0.28400815,0.6719889,0.426982,0.3375744,0.45382723,0.3317776,0.6191127,0.3963993,0.31410015,0.24297495,0.4515769,0.28906462,0.22972158,0.5835681,0.5327288,0.4258757,0.3422968,0.27260998,0.21693227,143.8132
0.28554657,0.5030303,0.21041384,0.35023373,0.52605516,0.38775504,0.66365093,0.4966937,0.37736946,0.082226425,0.22037736,0.17236498,0.31369287,0.29667658,0.27136675,0.2739176,0.26860484,0.24122891,0.25303948,0.3231367,0.34270412,0.48213056,0.38487488,0.4073318,0.39266202,0.39868173,0.044273984,0.14699207,0.15155315,0.12005473,0.17289,0.15550677,0.12706487,0.19549489,0.30524397,0.22442247,0.54940814,0.344642,0.26912206,0.36082596,0.2653776,0.5119598,0.32328066,0.25319886,0.19507976,0.37447935,0.23618451,0.18567263,0.49973837,0.44924095,0.3553689,0.28415316,0.22401592,0.17641042,309.19186
0.35050875,0.55151516,0.24424736,0.36830547,0.5605324,0.41668049,0.6738797,0.48836333,0.37493291,0.123625875,0.29626253,0.24533026,0.396849,0.3801358,0.3521148,0.34007868,0.32475987,0.2943183,0.30416897,0.41124925,0.3873317,0.5519502,0.44619754,0.4520016,0.42437637,0.43480343,0.059656776,0.17589356,0.18369298,0.14735985,0.20312051,0.17794012,0.14671837,0.21010801,0.3320799,0.24669266,0.57546663,0.3505766,0.27650803,0.39728162,0.29525253,0.5432324,0.33324122,0.26361033,0.21941413,0.40213984,0.24654636,0.19572093,0.51250243,0.4481704,0.35787418,0.27592862,0.21953654,0.17449008,291.80707
0.30380902,0.6787879,0.29341975,0.4103371,0.53946877,0.41316402,0.59642833,0.41487795,0.32355633,0.09301485,0.31628346,0.25564286,0.36810517,0.32104763,0.30328363,0.26813158,0.24567306,0.22665386,0.460753,0.6080527,0.50990975,0.66176635,0.54554135,0.505903,0.45572704,0.47531295,0.08609515,0.22601798,0.21497111,0.17585815,0.22190337,0.1865135,0.1565503,0.24581328,0.34795493,0.2635609,0.55835116,0.32570314,0.2616267,0.37482205,0.2850277,0.47685692,0.28074086,0.2259205,0.21638328,0.36141053,0.21256614,0.17172928,0.41967773,0.35251352,0.2862722,0.20848846,0.1687049,0.13636233,384.52539
0.24510826,0.6969697,0.31066534,0.40273023,0.5107012,0.44358334,0.5887986,0.47886336,0.4099932,0.06070349,0.26235572,0.21866104,0.29361194,0.24972981,0.25895834,0.21436568,0.22367392,0.22187135,0.48576677,0.6610351,0.5173997,0.65487146,0.5923509,0.5143554,0.5274617,0.59139943,0.09651297,0.2364828,0.21935888,0.1968963,0.23263957,0.22259739,0.20085324,0.2391733,0.32920602,0.27645728,0.5452455,0.3653423,0.3175198,0.345098,0.29090235,0.4533112,0.3064308,0.2665437,0.24326594,0.37934816,0.25501016,0.22235963,0.41101015,0.39519787,0.34639224,0.26669335,0.23276436,0.20310102,408.69818
0.1968432,0.73939395,0.31443414,0.35999522,0.4756695,0.3691136,0.61071163,0.4570189,0.35891965,0.039281633,0.22389585,0.17803356,0.22005136,0.19145067,0.18031812,0.17725004,0.17289156,0.15993279,0.5467034,0.70977944,0.51213104,0.6629265,0.5447879,0.5611987,0.5380084,0.5626103,0.09886885,0.22332092,0.21185534,0.17276703,0.24216527,0.2166173,0.18229745,0.20333306,0.28804603,0.21924187,0.521119,0.32545367,0.26216954,0.31038275,0.23692437,0.44415644,0.2797572,0.22575626,0.18011674,0.33612603,0.21114573,0.17104469,0.4361335,0.39062166,0.31833795,0.24603969,0.19981031,0.16212194,544.5567
0.19762588,0.6666667,0.27505055,0.36965522,0.5152377,0.37791368,0.59345305,0.4141299,0.3119664,0.039591976,0.20266913,0.15634836,0.2245297,0.2026829,0.18433285,0.17405845,0.15988085,0.14352168,0.44444445,0.559808,0.46925005,0.63011265,0.50011164,0.4949672,0.44692338,0.45356935,0.075652815,0.19851923,0.19536293,0.1538687,0.2072152,0.17457703,0.14258261,0.21121727,0.31186473,0.22763406,0.5177223,0.3032973,0.23626538,0.3497125,0.25587404,0.45921794,0.27123415,0.21187274,0.18711011,0.33468273,0.19753532,0.15497789,0.41628748,0.35056242,0.2766127,0.20784914,0.16348095,0.12838535,412.29916
0.20571354,0.55151516,0.2664517,0.35844848,0.530872,0.41685787,0.60770655,0.44003713,0.3476066,0.042870358,0.17446572,0.15760611,0.22933984,0.21525581,0.20704725,0.18449073,0.17499514,0.16282421,0.30416897,0.4486356,0.3810069,0.53186315,0.4463461,0.41700998,0.3887998,0.40894777,0.07099651,0.1887506,0.19309948,0.16080974,0.204432,0.1778432,0.15053861,0.20208246,0.31237006,0.24237876,0.51746154,0.31374788,0.254219,0.36582458,0.2838248,0.47867265,0.29223722,0.23740526,0.21956755,0.36963296,0.22524369,0.18365985,0.43264645,0.37649438,0.30861658,0.23054421,0.18829279,0.1536485,359.13028
